scenario,method,run,coverage,risk
Coupled shift,Variance gate,6,0.7,0.1189308888612583
Coupled shift,Variance gate,6,0.75,0.1268551276329202
Coupled shift,Variance gate,6,0.7999999999999999,0.13290107373822174
Coupled shift,Variance gate,6,0.8499999999999999,0.1389562516867571
Coupled shift,Variance gate,6,0.8999999999999999,0.15130439932131784
Coupled shift,Variance gate,6,0.95,0.14638687864531053
Coupled shift,Variance gate,6,1.0,0.1507545977198821
Coupled shift,Variance gate,7,0.3,0.1002280608321476
Coupled shift,Variance gate,7,0.35,0.10450709867252816
Coupled shift,Variance gate,7,0.39999999999999997,0.10508850167595044
Coupled shift,Variance gate,7,0.44999999999999996,0.10723455731606833
Coupled shift,Variance gate,7,0.5,0.10946676242566204
Coupled shift,Variance gate,7,0.5499999999999999,0.11679287656353972
Coupled shift,Variance gate,7,0.6,0.11510222535460073
Coupled shift,Variance gate,7,0.6499999999999999,0.12462455606115048
Coupled shift,Variance gate,7,0.7,0.12292683097186304
Coupled shift,Variance gate,7,0.75,0.12979203726634767
Coupled shift,Variance gate,7,0.7999999999999999,0.1378364593412509
Coupled shift,Variance gate,7,0.8499999999999999,0.13372497715044634
Coupled shift,Variance gate,7,0.8999999999999999,0.13483583527801168
Coupled shift,Variance gate,7,0.95,0.1498723206716685
Coupled shift,Variance gate,7,1.0,0.15406120727276804
Coupled shift,Variance gate,8,0.3,0.10367111503437788
Coupled shift,Variance gate,8,0.35,0.10089920127259108
Coupled shift,Variance gate,8,0.39999999999999997,0.10514581479860943
Coupled shift,Variance gate,8,0.44999999999999996,0.1086219738308681
Coupled shift,Variance gate,8,0.5,0.11299580745789746
Coupled shift,Variance gate,8,0.5499999999999999,0.11600297666567724
Coupled shift,Variance gate,8,0.6,0.11485607649355277
Coupled shift,Variance gate,8,0.6499999999999999,0.1213670005387013
Coupled shift,Variance gate,8,0.7,0.12508320958565583
Coupled shift,Variance gate,8,0.75,0.12774960574114283
Coupled shift,Variance gate,8,0.7999999999999999,0.12682096635355095
Coupled shift,Variance gate,8,0.8499999999999999,0.13791761334988265
Coupled shift,Variance gate,8,0.8999999999999999,0.1421716946403252
Coupled shift,Variance gate,8,0.95,0.14730211905741303
Coupled shift,Variance gate,8,1.0,0.15180549749898958
Coupled shift,Variance gate,9,0.3,0.10133136690926187
Coupled shift,Variance gate,9,0.35,0.10829171369653974
Coupled shift,Variance gate,9,0.39999999999999997,0.10469648136745015
Coupled shift,Variance gate,9,0.44999999999999996,0.10778960076581971
Coupled shift,Variance gate,9,0.5,0.11582845432406298
Coupled shift,Variance gate,9,0.5499999999999999,0.11394133664399572
Coupled shift,Variance gate,9,0.6,0.11446139350437208
Coupled shift,Variance gate,9,0.6499999999999999,0.12375868272534558
Coupled shift,Variance gate,9,0.7,0.12308953009417771
Coupled shift,Variance gate,9,0.75,0.12971531399221098
Coupled shift,Variance gate,9,0.7999999999999999,0.13133075340467762
Coupled shift,Variance gate,9,0.8499999999999999,0.13971520332675996
Coupled shift,Variance gate,9,0.8999999999999999,0.14392152717839243
Coupled shift,Variance gate,9,0.95,0.14764243704467295
Coupled shift,Variance gate,9,1.0,0.1522445203695761
Coupled shift,Variance gate,10,0.3,0.1074726824922376
Coupled shift,Variance gate,10,0.35,0.10333540413687581
Coupled shift,Variance gate,10,0.39999999999999997,0.10419759425085832
Coupled shift,Variance gate,10,0.44999999999999996,0.11014762696476452
Coupled shift,Variance gate,10,0.5,0.11414102612262826
Coupled shift,Variance gate,10,0.5499999999999999,0.11370665496952002
Coupled shift,Variance gate,10,0.6,0.12124583990926308
Coupled shift,Variance gate,10,0.6499999999999999,0.12364925174877775
Coupled shift,Variance gate,10,0.7,0.1250548950412772
Coupled shift,Variance gate,10,0.75,0.12994362066409457
Coupled shift,Variance gate,10,0.7999999999999999,0.13595988282660376
Coupled shift,Variance gate,10,0.8499999999999999,0.1412540272248659
Coupled shift,Variance gate,10,0.8999999999999999,0.1398149009748558
Coupled shift,Variance gate,10,0.95,0.1520714519384009
Coupled shift,Variance gate,10,1.0,0.15082003429172616
Coupled shift,Variance gate,11,0.3,0.10536629395541923
Coupled shift,Variance gate,11,0.35,0.1092530826778623
Coupled shift,Variance gate,11,0.39999999999999997,0.10938680853014582
Coupled shift,Variance gate,11,0.44999999999999996,0.1066446125464488
Coupled shift,Variance gate,11,0.5,0.10882015336914834
Coupled shift,Variance gate,11,0.5499999999999999,0.11695246601632715
Coupled shift,Variance gate,11,0.6,0.11795034580837684
Coupled shift,Variance gate,11,0.6499999999999999,0.11747982725033472
Coupled shift,Variance gate,11,0.7,0.12343249720508191
Coupled shift,Variance gate,11,0.75,0.12941324085678949
Coupled shift,Variance gate,11,0.7999999999999999,0.138480876148752
Coupled shift,Variance gate,11,0.8499999999999999,0.13573218074622498
Coupled shift,Variance gate,11,0.8999999999999999,0.1427899992932272
Coupled shift,Variance gate,11,0.95,0.14562312255786122
Coupled shift,Variance gate,11,1.0,0.15155387757186817
Coupled shift,Variance gate,12,0.3,0.10045415091115706
Coupled shift,Variance gate,12,0.35,0.10588597528687695
Coupled shift,Variance gate,12,0.39999999999999997,0.1043639526666954
Coupled shift,Variance gate,12,0.44999999999999996,0.1113173564874622
Coupled shift,Variance gate,12,0.5,0.11096213800384651
Coupled shift,Variance gate,12,0.5499999999999999,0.11594501002016304
Coupled shift,Variance gate,12,0.6,0.1167367515229299
Coupled shift,Variance gate,12,0.6499999999999999,0.11742266931098104
Coupled shift,Variance gate,12,0.7,0.1195175687181885
Coupled shift,Variance gate,12,0.75,0.12649553791248128
Coupled shift,Variance gate,12,0.7999999999999999,0.13388133947528616
Coupled shift,Variance gate,12,0.8499999999999999,0.13882474231282993
Coupled shift,Variance gate,12,0.8999999999999999,0.14242816168621378
Coupled shift,Variance gate,12,0.95,0.14416147868229193
Coupled shift,Variance gate,12,1.0,0.15165331025182993
Coupled shift,Variance gate,13,0.3,0.10077067253776295
Coupled shift,Variance gate,13,0.35,0.10919798024465781
Coupled shift,Variance gate,13,0.39999999999999997,0.10659582321259016
Coupled shift,Variance gate,13,0.44999999999999996,0.11015406311744025
Coupled shift,Variance gate,13,0.5,0.11133809318888652
Coupled shift,Variance gate,13,0.5499999999999999,0.11253094447698257
Coupled shift,Variance gate,13,0.6,0.11339032438235976
Coupled shift,Variance gate,13,0.6499999999999999,0.11978914366972025
Coupled shift,Variance gate,13,0.7,0.12450988307802306
Coupled shift,Variance gate,13,0.75,0.13006147035942942
Coupled shift,Variance gate,13,0.7999999999999999,0.133797888055432
Coupled shift,Variance gate,13,0.8499999999999999,0.14172393513997378
Coupled shift,Variance gate,13,0.8999999999999999,0.14386350378283924
Coupled shift,Variance gate,13,0.95,0.15413404436649775
Coupled shift,Variance gate,13,1.0,0.14908765291041395
Coupled shift,Variance gate,14,0.3,0.10122859785495214
Coupled shift,Variance gate,14,0.35,0.10319755139998871
Coupled shift,Variance gate,14,0.39999999999999997,0.10778981488013928
Coupled shift,Variance gate,14,0.44999999999999996,0.10877138552072607
Coupled shift,Variance gate,14,0.5,0.11261294882269357
Coupled shift,Variance gate,14,0.5499999999999999,0.11682649552955221
Coupled shift,Variance gate,14,0.6,0.12170333818020168
Coupled shift,Variance gate,14,0.6499999999999999,0.1233749684872803
Coupled shift,Variance gate,14,0.7,0.12411409460615914
Coupled shift,Variance gate,14,0.75,0.12843542203142277
Coupled shift,Variance gate,14,0.7999999999999999,0.1341115207802681
Coupled shift,Variance gate,14,0.8499999999999999,0.13669320766885368
Coupled shift,Variance gate,14,0.8999999999999999,0.14024806363453082
Coupled shift,Variance gate,14,0.95,0.1490349176795825
Coupled shift,Variance gate,14,1.0,0.15322949541519565
Coupled shift,Variance gate,15,0.3,0.10120775926579027
Coupled shift,Variance gate,15,0.35,0.11089158893861048
Coupled shift,Variance gate,15,0.39999999999999997,0.10863489311924364
Coupled shift,Variance gate,15,0.44999999999999996,0.11207122352112309
Coupled shift,Variance gate,15,0.5,0.10522541859279584
Coupled shift,Variance gate,15,0.5499999999999999,0.11002267066742205
Coupled shift,Variance gate,15,0.6,0.12209141245723466
Coupled shift,Variance gate,15,0.6499999999999999,0.1191826965197628
Coupled shift,Variance gate,15,0.7,0.1266088261935028
Coupled shift,Variance gate,15,0.75,0.12455271868545124
Coupled shift,Variance gate,15,0.7999999999999999,0.12463896244656282
Coupled shift,Variance gate,15,0.8499999999999999,0.13860312863878396
Coupled shift,Variance gate,15,0.8999999999999999,0.139892163123982
Coupled shift,Variance gate,15,0.95,0.13792291034078133
Coupled shift,Variance gate,15,1.0,0.1533865395510722
Coupled shift,Full gate,1,0.3,0.08357048738023677
Coupled shift,Full gate,1,0.35,0.07890670956373819
Coupled shift,Full gate,1,0.39999999999999997,0.07922764959650098
Coupled shift,Full gate,1,0.44999999999999996,0.0833840913004056
Coupled shift,Full gate,1,0.5,0.0846611201255346
Coupled shift,Full gate,1,0.5499999999999999,0.08987700444165406
Coupled shift,Full gate,1,0.6,0.09080626959114778
Coupled shift,Full gate,1,0.6499999999999999,0.08669234462921707
Coupled shift,Full gate,1,0.7,0.09501962591034747
Coupled shift,Full gate,1,0.75,0.09652862425506847
Coupled shift,Full gate,1,0.7999999999999999,0.09777934196515754
Coupled shift,Full gate,1,0.8499999999999999,0.1033310845545251
Coupled shift,Full gate,1,0.8999999999999999,0.10901841444338248
Coupled shift,Full gate,1,0.95,0.10917057423123243
Coupled shift,Full gate,1,1.0,0.11940445584431097
Coupled shift,Full gate,2,0.3,0.08128990903017919
Coupled shift,Full gate,2,0.35,0.0805443666675459
Coupled shift,Full gate,2,0.39999999999999997,0.08558763659301656
Coupled shift,Full gate,2,0.44999999999999996,0.08486326939073002
Coupled shift,Full gate,2,0.5,0.08558011513521366
Coupled shift,Full gate,2,0.5499999999999999,0.08284995483466122
Coupled shift,Full gate,2,0.6,0.08717880809838592
Coupled shift,Full gate,2,0.6499999999999999,0.09204209787143829
Coupled shift,Full gate,2,0.7,0.08651489627545002
Coupled shift,Full gate,2,0.75,0.09674253017403457
Coupled shift,Full gate,2,0.7999999999999999,0.09926199625639487
Coupled shift,Full gate,2,0.8499999999999999,0.10690437476720858
Coupled shift,Full gate,2,0.8999999999999999,0.11233715281172951
Coupled shift,Full gate,2,0.95,0.11189222609418849
Coupled shift,Full gate,2,1.0,0.1144439789065266
Coupled shift,Full gate,3,0.3,0.07386391957240307
Coupled shift,Full gate,3,0.35,0.07976596039829653
Coupled shift,Full gate,3,0.39999999999999997,0.07950407964612252
Coupled shift,Full gate,3,0.44999999999999996,0.08172988133605819
Coupled shift,Full gate,3,0.5,0.08642121180646016
Coupled shift,Full gate,3,0.5499999999999999,0.08219271179649497
Coupled shift,Full gate,3,0.6,0.08370564425777492
Coupled shift,Full gate,3,0.6499999999999999,0.08803065695999955
Coupled shift,Full gate,3,0.7,0.09604907200880718
Coupled shift,Full gate,3,0.75,0.10211717249249345
Coupled shift,Full gate,3,0.7999999999999999,0.1052436450969838
Coupled shift,Full gate,3,0.8499999999999999,0.10419948194395831
Coupled shift,Full gate,3,0.8999999999999999,0.11426770338120526
Coupled shift,Full gate,3,0.95,0.11180936793437601
Coupled shift,Full gate,3,1.0,0.11749952164668034
Coupled shift,Full gate,4,0.3,0.0791738496668889
Coupled shift,Full gate,4,0.35,0.07869592020404931
Coupled shift,Full gate,4,0.39999999999999997,0.0807107700163609
Coupled shift,Full gate,4,0.44999999999999996,0.08339277365401097
Coupled shift,Full gate,4,0.5,0.08638376572668979
Coupled shift,Full gate,4,0.5499999999999999,0.08998352017244103
Coupled shift,Full gate,4,0.6,0.08763506089589478
Coupled shift,Full gate,4,0.6499999999999999,0.09258792536784793
Coupled shift,Full gate,4,0.7,0.09247928524214333
Coupled shift,Full gate,4,0.75,0.09787683643096673
Coupled shift,Full gate,4,0.7999999999999999,0.1026755978002265
Coupled shift,Full gate,4,0.8499999999999999,0.10243865976135388
Coupled shift,Full gate,4,0.8999999999999999,0.10760566218703455
Coupled shift,Full gate,4,0.95,0.11018639359990225
Coupled shift,Full gate,4,1.0,0.11858301649939294
Coupled shift,Full gate,5,0.3,0.07765688197271273
Coupled shift,Full gate,5,0.35,0.07197235682187596
Coupled shift,Full gate,5,0.39999999999999997,0.08518638338753456
Coupled shift,Full gate,5,0.44999999999999996,0.08239200313331388
Coupled shift,Full gate,5,0.5,0.08987687844120108
Coupled shift,Full gate,5,0.5499999999999999,0.08768863442492898
Coupled shift,Full gate,5,0.6,0.09026537570975572
Coupled shift,Full gate,5,0.6499999999999999,0.0877830611192479
Coupled shift,Full gate,5,0.7,0.09389415070572196
Coupled shift,Full gate,5,0.75,0.0990117061011108
Coupled shift,Full gate,5,0.7999999999999999,0.10274978537360425
Coupled shift,Full gate,5,0.8499999999999999,0.10817334338187115
Coupled shift,Full gate,5,0.8999999999999999,0.11200041211225849
Coupled shift,Full gate,5,0.95,0.10912693497847271
Coupled shift,Full gate,5,1.0,0.11740570302658278
Coupled shift,Full gate,6,0.3,0.07688614186592337
Coupled shift,Full gate,6,0.35,0.07581091993016437
Coupled shift,Full gate,6,0.39999999999999997,0.08182123154105915
Coupled shift,Full gate,6,0.44999999999999996,0.08026052292933228
Coupled shift,Full gate,6,0.5,0.07941876154766832
Coupled shift,Full gate,6,0.5499999999999999,0.08203719023484062
Coupled shift,Full gate,6,0.6,0.09392191125882543
Coupled shift,Full gate,6,0.6499999999999999,0.0926134194348181
Coupled shift,Full gate,6,0.7,0.09899236100415079
Coupled shift,Full gate,6,0.75,0.09993505222247655
Coupled shift,Full gate,6,0.7999999999999999,0.09557976150528137
Coupled shift,Full gate,6,0.8499999999999999,0.10967210450144102
Coupled shift,Full gate,6,0.8999999999999999,0.10700518781180898
Coupled shift,Full gate,6,0.95,0.1126208657161316
Coupled shift,Full gate,6,1.0,0.11963514260066602
Coupled shift,Full gate,7,0.3,0.08155955038876062
Coupled shift,Full gate,7,0.35,0.08287860418146141
Coupled shift,Full gate,7,0.39999999999999997,0.08142064437467253
Coupled shift,Full gate,7,0.44999999999999996,0.08478189473719135
Coupled shift,Full gate,7,0.5,0.0843705507335627
Coupled shift,Full gate,7,0.5499999999999999,0.08859644822694233
Coupled shift,Full gate,7,0.6,0.08217314069664243
Coupled shift,Full gate,7,0.6499999999999999,0.08963055857629458
Coupled shift,Full gate,7,0.7,0.09311239095253854
Coupled shift,Full gate,7,0.75,0.09469178182803432
Coupled shift,Full gate,7,0.7999999999999999,0.10542229686577131
Coupled shift,Full gate,7,0.8499999999999999,0.09959750243687088
Coupled shift,Full gate,7,0.8999999999999999,0.108608024589327
Coupled shift,Full gate,7,0.95,0.11722638004567576
Coupled shift,Full gate,7,1.0,0.12015640913726139
Coupled shift,Full gate,8,0.3,0.07885651906609191
Coupled shift,Full gate,8,0.35,0.08060676626624581
Coupled shift,Full gate,8,0.39999999999999997,0.0833645965449886
Coupled shift,Full gate,8,0.44999999999999996,0.0842176870434082
Coupled shift,Full gate,8,0.5,0.09192815488130004
Coupled shift,Full gate,8,0.5499999999999999,0.08966496486638516
Coupled shift,Full gate,8,0.6,0.08510035244434905
Coupled shift,Full gate,8,0.6499999999999999,0.09363610474752664
Coupled shift,Full gate,8,0.7,0.09224143692380564
Coupled shift,Full gate,8,0.75,0.09685708496897594
Coupled shift,Full gate,8,0.7999999999999999,0.10363733717394805
Coupled shift,Full gate,8,0.8499999999999999,0.10728869345637107
Coupled shift,Full gate,8,0.8999999999999999,0.10620400837483485
Coupled shift,Full gate,8,0.95,0.11237266853064404
Coupled shift,Full gate,8,1.0,0.11597229339960838
Coupled shift,Full gate,9,0.3,0.08120464418042077
Coupled shift,Full gate,9,0.35,0.08077645393782173
Coupled shift,Full gate,9,0.39999999999999997,0.0795619942885242
Coupled shift,Full gate,9,0.44999999999999996,0.08524685634076394
Coupled shift,Full gate,9,0.5,0.08400108817143251
Coupled shift,Full gate,9,0.5499999999999999,0.08568202688968951
Coupled shift,Full gate,9,0.6,0.08638338320438536
Coupled shift,Full gate,9,0.6499999999999999,0.09225738375693607
Coupled shift,Full gate,9,0.7,0.09449744933301524
Coupled shift,Full gate,9,0.75,0.09787614244914816
Coupled shift,Full gate,9,0.7999999999999999,0.10266047549531172
Coupled shift,Full gate,9,0.8499999999999999,0.10288769005934569
Coupled shift,Full gate,9,0.8999999999999999,0.10375874910784254
Coupled shift,Full gate,9,0.95,0.11300248382066673
Coupled shift,Full gate,9,1.0,0.10691596236710156
Coupled shift,Full gate,10,0.3,0.07625471352796383
Coupled shift,Full gate,10,0.35,0.08285108179753431
Coupled shift,Full gate,10,0.39999999999999997,0.08163463034777242
Coupled shift,Full gate,10,0.44999999999999996,0.07769295268847744
Coupled shift,Full gate,10,0.5,0.08661485043440405
Coupled shift,Full gate,10,0.5499999999999999,0.08947547707520914
Coupled shift,Full gate,10,0.6,0.08551153777482956
Coupled shift,Full gate,10,0.6499999999999999,0.09395636912126833
Coupled shift,Full gate,10,0.7,0.09518753864626948
Coupled shift,Full gate,10,0.75,0.09885182807767591
Coupled shift,Full gate,10,0.7999999999999999,0.10555249025150795
Coupled shift,Full gate,10,0.8499999999999999,0.09849625902673155
Coupled shift,Full gate,10,0.8999999999999999,0.1048734457330599
Coupled shift,Full gate,10,0.95,0.11082124527854689
Coupled shift,Full gate,10,1.0,0.114244315225497
Coupled shift,Full gate,11,0.3,0.0803731136700079
Coupled shift,Full gate,11,0.35,0.08264165695401465
Coupled shift,Full gate,11,0.39999999999999997,0.07933818800183678
Coupled shift,Full gate,11,0.44999999999999996,0.08605891902517358
Coupled shift,Full gate,11,0.5,0.08599617130142789
Coupled shift,Full gate,11,0.5499999999999999,0.08787312718310329
Coupled shift,Full gate,11,0.6,0.08609599048597139
Coupled shift,Full gate,11,0.6499999999999999,0.09040477467597184
Coupled shift,Full gate,11,0.7,0.09381916622773072
Coupled shift,Full gate,11,0.75,0.09453601459860039
Coupled shift,Full gate,11,0.7999999999999999,0.09616700187528898
Coupled shift,Full gate,11,0.8499999999999999,0.10391659951486788
Coupled shift,Full gate,11,0.8999999999999999,0.1019695918796323
Coupled shift,Full gate,11,0.95,0.11508674708712056
Coupled shift,Full gate,11,1.0,0.11518551782717519
Coupled shift,Full gate,12,0.3,0.08061451493019683
Coupled shift,Full gate,12,0.35,0.08165322756454865
Coupled shift,Full gate,12,0.39999999999999997,0.08409320270204108
Coupled shift,Full gate,12,0.44999999999999996,0.07632702343781245
Coupled shift,Full gate,12,0.5,0.08991918389888003
Coupled shift,Full gate,12,0.5499999999999999,0.08915482065648785
Coupled shift,Full gate,12,0.6,0.08282668341114773
Coupled shift,Full gate,12,0.6499999999999999,0.09089148868198164
Coupled shift,Full gate,12,0.7,0.09393293743260264
Coupled shift,Full gate,12,0.75,0.10230440238069693
Coupled shift,Full gate,12,0.7999999999999999,0.10210139981828037
Coupled shift,Full gate,12,0.8499999999999999,0.10523059685688455
Coupled shift,Full gate,12,0.8999999999999999,0.10972105888104944
Coupled shift,Full gate,12,0.95,0.11044277465586362
Coupled shift,Full gate,12,1.0,0.12102871962123388
Coupled shift,Full gate,13,0.3,0.07865585763888494
Coupled shift,Full gate,13,0.35,0.07677036235299362
Coupled shift,Full gate,13,0.39999999999999997,0.07750916362877447
Coupled shift,Full gate,13,0.44999999999999996,0.08533959440577542
Coupled shift,Full gate,13,0.5,0.07799876725472911
Coupled shift,Full gate,13,0.5499999999999999,0.08389183651545154
Coupled shift,Full gate,13,0.6,0.08980765544446209
Coupled shift,Full gate,13,0.6499999999999999,0.09416475100670785
Coupled shift,Full gate,13,0.7,0.09316191209691618
Coupled shift,Full gate,13,0.75,0.0949341280541047
Coupled shift,Full gate,13,0.7999999999999999,0.10074991920251399
Coupled shift,Full gate,13,0.8499999999999999,0.10197536494814353
Coupled shift,Full gate,13,0.8999999999999999,0.11144286611663257
Coupled shift,Full gate,13,0.95,0.11104666710003101
Coupled shift,Full gate,13,1.0,0.11932372185249793
Coupled shift,Full gate,14,0.3,0.07546729891362683
Coupled shift,Full gate,14,0.35,0.07880537595569115
Coupled shift,Full gate,14,0.39999999999999997,0.080946028292804
Coupled shift,Full gate,14,0.44999999999999996,0.08759612867510311
Coupled shift,Full gate,14,0.5,0.09155532061417009
Coupled shift,Full gate,14,0.5499999999999999,0.09161475635070115
Coupled shift,Full gate,14,0.6,0.08904967504659296
Coupled shift,Full gate,14,0.6499999999999999,0.09325343477099883
Coupled shift,Full gate,14,0.7,0.09885980119562122
Coupled shift,Full gate,14,0.75,0.09426359322027007
Coupled shift,Full gate,14,0.7999999999999999,0.0971116679314812
Coupled shift,Full gate,14,0.8499999999999999,0.10034039740527961
Coupled shift,Full gate,14,0.8999999999999999,0.10667389668174027
Coupled shift,Full gate,14,0.95,0.11639183494264044
Coupled shift,Full gate,14,1.0,0.11191346546975565
Coupled shift,Full gate,15,0.3,0.07427780862080871
Coupled shift,Full gate,15,0.35,0.07479601471929953
Coupled shift,Full gate,15,0.39999999999999997,0.07922611459129159
Coupled shift,Full gate,15,0.44999999999999996,0.07902312069099127
Coupled shift,Full gate,15,0.5,0.08517683113150414
Coupled shift,Full gate,15,0.5499999999999999,0.08791271600674715
Coupled shift,Full gate,15,0.6,0.08427587531491389
Coupled shift,Full gate,15,0.6499999999999999,0.09729107066563093
Coupled shift,Full gate,15,0.7,0.09719108848919984
Coupled shift,Full gate,15,0.75,0.09580802800370566
Coupled shift,Full gate,15,0.7999999999999999,0.09943209488455161
Coupled shift,Full gate,15,0.8499999999999999,0.10161283074120044
Coupled shift,Full gate,15,0.8999999999999999,0.11095930051584153
Coupled shift,Full gate,15,0.95,0.11501457128893261
Coupled shift,Full gate,15,1.0,0.1130892651206357
